representation,accuracy,accuracy,balanced_accuracy,balanced_accuracy,macro_f1,macro_f1,macro_auprc,macro_auprc,macro_auroc,macro_auroc,weighted_f1,weighted_f1,mcc,mcc,lowest_three_f1,lowest_three_f1
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
CellViT_TOKEN,0.13082389986777704,0.020598917263540732,0.1377111459490262,0.0050474323867826945,0.10953297347291546,0.015502466882066131,0.1397937161065584,0.004594533433118157,0.4893760947458105,0.01491761546590124,0.13005063646956957,0.00936397540741528,-0.005203996476012167,0.004228771549389462,0.05288430972624192,0.014678095781742069
PHIKON_V2_CONTEXT,0.3197564904923278,0.03608292976958774,0.2822742159742796,0.04005644870103951,0.24887061081704692,0.025698442589810057,0.2699515920436462,0.03189757115070788,0.6741530802303713,0.03816713030232864,0.2914617217132748,0.029780975420938303,0.1865213265499645,0.04887864980491309,0.10880808288513881,0.022430246432862545
PHIKON_V2_SMALL,0.35431880162653984,0.027465828827483517,0.34188039057283415,0.034676802236245786,0.3007650472837713,0.02127937633996411,0.31893467646439805,0.034437660664066075,0.7150473499367793,0.029140738943562,0.3379544209712181,0.026690179874725946,0.23896435913848343,0.037950746164719655,0.14995911045856697,0.03306553644034176
