candidate,n_folds,accuracy,accuracy_sd,balanced_accuracy,balanced_accuracy_sd,macro_f1,macro_f1_sd,macro_auprc,macro_auprc_sd,macro_auroc,macro_auroc_sd,weighted_f1,weighted_f1_sd,mcc,mcc_sd,lowest_three_f1,lowest_three_f1_sd
HIERARCHICAL_SPECIALIST,5,0.45445138453385986,0.03842646871376597,0.4104037810603363,0.03836871176957484,0.3798695114412819,0.04281899536075955,0.4226951623546179,0.04728792935342935,0.7817495805833123,0.027614831246877018,0.4238562451914336,0.043721393262317665,0.34679636262355734,0.048182544954000046,0.1849100075419785,0.04604938500808295
