candidate,fold,class_id,class_name,precision,recall,f1,auroc,auprc,support
B0_raw,4,3,Neutrophil,0.3729381443298969,0.42709563164108616,0.39818381948266374,0.7851186386298287,0.34802600516057747,3388
B0_raw,4,4,Plasma cell,0.5197267292912041,0.7357350096711799,0.6091482334100691,0.8936907740994046,0.6619983533216538,4136
B0_raw,4,5,T and B,0.40047961630695444,0.18201634877384196,0.25028100412139376,0.7557605600373235,0.3220917284807374,3670
B0_raw,4,6,Tumor,0.7934652278177458,0.745213963963964,0.7685830429732868,0.9615341206510933,0.8466343778225167,3552
B0_pca_controlled,0,0,Endothelial,0.41120840630472855,0.49121338912133894,0.4476644423260248,0.8066898404516702,0.4523495540300879,2390
B0_pca_controlled,0,1,Mesenchymal,0.3699205978514713,0.23501483679525223,0.2874251497005988,0.6777392697475668,0.304876867745884,3370
B0_pca_controlled,0,2,Myeloid,0.3419170243204578,0.09648768671780379,0.15050377833753148,0.6640040807539178,0.23691665572987672,2477
B0_pca_controlled,0,3,Neutrophil,0.1355275895450145,0.2839756592292089,0.1834862385321101,0.6831674907657107,0.13675840316915938,986
B0_pca_controlled,0,4,Plasma cell,0.3025265957446808,0.3338224504768892,0.317404952912452,0.7632132557452138,0.272273397099265,1363
B0_pca_controlled,0,5,T and B,0.6032708563028298,0.5718515937989898,0.5871411964589109,0.8194517699652575,0.6355392392492438,5741
B0_pca_controlled,0,6,Tumor,0.5867403314917127,0.9139414802065404,0.7146702557200537,0.9594616353575016,0.8131203009035664,2905
B0_pca_controlled,1,0,Endothelial,0.465703086722195,0.7101232723197609,0.5625092469300191,0.8624794274904382,0.6380649050715514,2677
B0_pca_controlled,1,1,Mesenchymal,0.42671292281006074,0.35446685878962536,0.38724911452184174,0.6859151317882406,0.41492653816968034,4164
B0_pca_controlled,1,2,Myeloid,0.27962382445141065,0.17854283426741394,0.21793305643782068,0.6487661600752073,0.24205987989555894,2498
B0_pca_controlled,1,3,Neutrophil,0.031512605042016806,0.2132701421800948,0.05491153142159853,0.6465829043136322,0.047186456987320435,211
B0_pca_controlled,1,4,Plasma cell,0.3855952964233219,0.4746682750301568,0.4255204109218707,0.8110421053094057,0.3924832188768814,1658
B0_pca_controlled,1,5,T and B,0.5521739130434783,0.3458134785568414,0.4252825449979071,0.7553900085073579,0.5116804286052921,4407
B0_pca_controlled,1,6,Tumor,0.5880250223413762,0.757192174913694,0.6619718309859155,0.9452762034675726,0.7521701593740843,869
B0_pca_controlled,2,0,Endothelial,0.47393193338160755,0.4410377358490566,0.4568935427574171,0.8220297439937322,0.44754168569106234,2968
B0_pca_controlled,2,1,Mesenchymal,0.26579058923272575,0.21132457027300303,0.23544874202027788,0.7125375157024771,0.23027185229684854,2967
B0_pca_controlled,2,2,Myeloid,0.30211558307533537,0.22044427710843373,0.2548976926425773,0.6079457930593151,0.29066923039841297,5312
B0_pca_controlled,2,3,Neutrophil,0.13528963414634146,0.2900326797385621,0.1845114345114345,0.7241042873043381,0.12875269777072795,1224
B0_pca_controlled,2,4,Plasma cell,0.214123006833713,0.30494728304947283,0.25158916025426564,0.75513964976535,0.1988794185907568,1233
B0_pca_controlled,2,5,T and B,0.509142053445851,0.30481643651060963,0.38133361424207307,0.7101810020515504,0.4563158166419057,5938
B0_pca_controlled,2,6,Tumor,0.5423217205382971,0.8227437511925205,0.6537295330503335,0.8962020627153933,0.7061662966453871,5241
B0_pca_controlled,3,0,Endothelial,0.5637918745545261,0.6343223736968725,0.5969811320754719,0.8660153675570958,0.651957243936744,1247
B0_pca_controlled,3,1,Mesenchymal,0.3614457831325301,0.2070750647109577,0.2633022490400439,0.6962682376952104,0.32466993370380537,1159
B0_pca_controlled,3,2,Myeloid,0.3069544364508393,0.11562782294489611,0.1679790026246719,0.654039045592287,0.2471815297059736,1107
B0_pca_controlled,3,3,Neutrophil,0.1283147989734816,0.45454545454545453,0.20013342228152103,0.7529918546365915,0.1283450711631035,330
B0_pca_controlled,3,4,Plasma cell,0.12727272727272726,0.3288590604026846,0.1835205992509363,0.8246446224384957,0.1263465677477678,149
B0_pca_controlled,3,5,T and B,0.4402125775022144,0.3938193343898574,0.41572563780844835,0.7992559760851947,0.43104478412232805,1262
B0_pca_controlled,3,6,Tumor,0.8041370394311571,0.852054794520548,0.8274027269704024,0.9653379551652752,0.9093250339688963,1460
B0_pca_controlled,4,0,Endothelial,0.4169449815433292,0.5846684742420508,0.4867638005335522,0.8239376595278647,0.48875161585821836,4057
B0_pca_controlled,4,1,Mesenchymal,0.4150708778910719,0.31325075075075076,0.35704353406781475,0.7565377597184417,0.39226719616232747,5328
B0_pca_controlled,4,2,Myeloid,0.30538461538461537,0.2589130434782609,0.280235294117647,0.6682988281355572,0.2663737469927145,4600
B0_pca_controlled,4,3,Neutrophil,0.33978111478747774,0.39403778040141674,0.3649036490364904,0.7673739959537904,0.3288701851452278,3388
B0_pca_controlled,4,4,Plasma cell,0.464274322169059,0.7038201160541586,0.5594849125504516,0.8742828109375755,0.6076753056528957,4136
B0_pca_controlled,4,5,T and B,0.39526730937773885,0.12288828337874659,0.18748700893785075,0.7209299663045601,0.28024791918882963,3670
B0_pca_controlled,4,6,Tumor,0.7164771224543771,0.762668918918919,0.7388517659893633,0.9504739757033335,0.8145417891852441,3552
B1_raw,0,0,Endothelial,0.4579263711495116,0.5100418410041841,0.4825811559778306,0.8309311399723445,0.5043370022892919,2390
B1_raw,0,1,Mesenchymal,0.425531914893617,0.2314540059347181,0.2998270228714204,0.7178376498037412,0.35788349314994033,3370
B1_raw,0,2,Myeloid,0.32537154989384287,0.24747678643520388,0.2811281816097225,0.6979915732046075,0.2799184209089435,2477
B1_raw,0,3,Neutrophil,0.19330855018587362,0.26369168356997974,0.2230802230802231,0.7005149813046355,0.16292959533743984,986
B1_raw,0,4,Plasma cell,0.3130952380952381,0.3859134262655906,0.34571146894511995,0.7814501002588868,0.32289717739884694,1363
B1_raw,0,5,T and B,0.6179413260980159,0.6347326249782268,0.6262244371885203,0.8431729651426834,0.6638665253640987,5741
B1_raw,0,6,Tumor,0.6754006614093107,0.9139414802065404,0.7767700409596254,0.971489419076792,0.8618608091595309,2905
B1_raw,1,0,Endothelial,0.5517862503752626,0.6865894658199477,0.6118508655126498,0.8777640874969385,0.6742977017105456,2677
B1_raw,1,1,Mesenchymal,0.46453474392882904,0.46397694524495675,0.46425567703952897,0.7255135721926967,0.4880885581085187,4164
B1_raw,1,2,Myeloid,0.2885230909922268,0.25260208166533227,0.26937033084311635,0.6635185168011429,0.2529796818960527,2498
B1_raw,1,3,Neutrophil,0.04433962264150943,0.22274881516587677,0.07395751376868606,0.692267568498746,0.0629781752478045,211
B1_raw,1,4,Plasma cell,0.41999015263417033,0.514475271411339,0.4624559501219843,0.8397949792177111,0.46333328801800844,1658
B1_raw,1,5,T and B,0.5925793792365323,0.3769003857499433,0.460748959778086,0.7874786378960552,0.5558702107488354,4407
B1_raw,1,6,Tumor,0.7119386637458927,0.7479861910241657,0.7295173961840629,0.9522424478248356,0.7806895428334242,869
B1_raw,2,0,Endothelial,0.48201174743024966,0.4423854447439353,0.4613492621222769,0.8313005390835579,0.4752155332475626,2968
B1_raw,2,1,Mesenchymal,0.3217391304347826,0.24941017863161444,0.2809948737421682,0.7418543659022748,0.2729435836038617,2967
B1_raw,2,2,Myeloid,0.34752851711026617,0.3441265060240964,0.3458191449110859,0.6546844055748824,0.34085352397266633,5312
B1_raw,2,3,Neutrophil,0.1430044688896528,0.33986928104575165,0.20130655698040162,0.7577116599771204,0.1469486256253739,1224
B1_raw,2,4,Plasma cell,0.237928007023705,0.2197891321978913,0.22849915682967958,0.749569776872442,0.18696665841453375,1233
B1_raw,2,5,T and B,0.5342465753424658,0.3678006062647356,0.4356672651107122,0.7621686609258101,0.5031787016809472,5938
B1_raw,2,6,Tumor,0.6380937645056476,0.7868727342110284,0.7047163362952837,0.917539711649439,0.7768082219504808,5241
B1_raw,3,0,Endothelial,0.5939572586588062,0.6463512429831596,0.619047619047619,0.8774488441181462,0.6785948281750228,1247
B1_raw,3,1,Mesenchymal,0.444141689373297,0.2812769628990509,0.3444268357105124,0.7387114811567439,0.3948165875009706,1159
B1_raw,3,2,Myeloid,0.3170731707317073,0.21138211382113822,0.25365853658536586,0.6821747689565356,0.2791794030689948,1107
B1_raw,3,3,Neutrophil,0.17135549872122763,0.40606060606060607,0.24100719424460434,0.7892126148705098,0.1639978219880414,330
B1_raw,3,4,Plasma cell,0.15748031496062992,0.40268456375838924,0.2264150943396226,0.8499056926859438,0.19621539460250395,149
B1_raw,3,5,T and B,0.48986212489862124,0.4786053882725832,0.4841683366733467,0.8373804434145338,0.4817501208225355,1262
B1_raw,3,6,Tumor,0.8415043653458697,0.8582191780821918,0.8497795863004409,0.9717839245767086,0.9239330912168919,1460
B1_raw,4,0,Endothelial,0.4761257763975155,0.6046339659847177,0.5327397111521337,0.84819564498432,0.5616139758402546,4057
B1_raw,4,1,Mesenchymal,0.4772727272727273,0.4177927927927928,0.4455564451561249,0.7905872479324599,0.46600481303907676,5328
B1_raw,4,2,Myeloid,0.3498322147651007,0.27195652173913043,0.3060176125244618,0.6939062193137818,0.3025130985360155,4600
B1_raw,4,3,Neutrophil,0.35686370297997067,0.4312278630460449,0.3905372894947875,0.7868145734734321,0.34859763191166265,3388
B1_raw,4,4,Plasma cell,0.5474169741697417,0.7173597678916828,0.6209711176224361,0.8962261607087033,0.6703592867664366,4136
B1_raw,4,5,T and B,0.43530419880034277,0.2768392370572207,0.33844103930712854,0.7915789343212372,0.37322782822101047,3670
B1_raw,4,6,Tumor,0.792896018332856,0.7792792792792793,0.7860286809598183,0.9632971281480455,0.8645502414661949,3552
B1_pca_controlled,0,0,Endothelial,0.4353356890459364,0.5154811715481171,0.4720306513409962,0.8193094917617294,0.4774606097027961,2390
B1_pca_controlled,0,1,Mesenchymal,0.3690430804422417,0.28724035608308607,0.3230435508092775,0.6988220546127262,0.3296536910119756,3370
B1_pca_controlled,0,2,Myeloid,0.3504587155963303,0.1542188130803391,0.2141855901317634,0.6774319682589823,0.24944594123233355,2477
B1_pca_controlled,0,3,Neutrophil,0.17527568195008705,0.30628803245436104,0.22296050203026943,0.7104897147147649,0.16286676944217965,986
B1_pca_controlled,0,4,Plasma cell,0.31862745098039214,0.3338224504768892,0.32604801146542456,0.7731601271781217,0.2913054557546643,1363
B1_pca_controlled,0,5,T and B,0.6362960208255857,0.5960634035882251,0.6155229786851335,0.8423410674435831,0.6639929975048813,5741
B1_pca_controlled,0,6,Tumor,0.6413461538461539,0.9184165232358004,0.7552724699221515,0.9668053730202245,0.8486635633330248,2905
B1_pca_controlled,1,0,Endothelial,0.4799288617886179,0.7056406425102727,0.5712989566006351,0.866299703049178,0.6438917477144992,2677
B1_pca_controlled,1,1,Mesenchymal,0.4563646470261256,0.3943323727185399,0.42308683329038904,0.7095479321051187,0.4516495202127976,4164
B1_pca_controlled,1,2,Myeloid,0.27671232876712326,0.16172938350680544,0.20414350682162707,0.6560993682691041,0.24704149425101157,2498
B1_pca_controlled,1,3,Neutrophil,0.0413625304136253,0.24170616113744076,0.0706371191135734,0.6854214071923864,0.060583691779839785,211
B1_pca_controlled,1,4,Plasma cell,0.39620081411126185,0.5283474065138721,0.45283018867924524,0.8331656056251715,0.4333935369868434,1658
B1_pca_controlled,1,5,T and B,0.5863224941334227,0.39686861810755614,0.47334235453315293,0.7869488984898146,0.5527137583827114,4407
B1_pca_controlled,1,6,Tumor,0.625587958607714,0.7652474108170311,0.6884057971014492,0.9465135431209922,0.7601658835992473,869
B1_pca_controlled,2,0,Endothelial,0.4813868613138686,0.4444070080862534,0.4621583742116328,0.8219334933487814,0.4587571044172434,2968
B1_pca_controlled,2,1,Mesenchymal,0.2937062937062937,0.22649140546006066,0.2557564224548049,0.7223990881505898,0.24661277447458238,2967
B1_pca_controlled,2,2,Myeloid,0.32326492967489046,0.26393072289156627,0.29060006218260953,0.6356392049214692,0.3150321865647577,5312
B1_pca_controlled,2,3,Neutrophil,0.13928914505283382,0.3553921568627451,0.20013802622498278,0.7559031653998936,0.1420783361420998,1224
B1_pca_controlled,2,4,Plasma cell,0.2068259385665529,0.24574209245742093,0.22461082283172723,0.7450349017247676,0.17503487087903435,1233
B1_pca_controlled,2,5,T and B,0.5391668849882106,0.34658134051869316,0.4219374679651461,0.7550932878061425,0.5031431797316326,5938
B1_pca_controlled,2,6,Tumor,0.5959510754955715,0.8088151116199198,0.686255463817387,0.9113033624333109,0.7535655597740777,5241
B1_pca_controlled,3,0,Endothelial,0.5965824665676077,0.6439454691259021,0.619359814886232,0.8750421901533867,0.6716015117906702,1247
B1_pca_controlled,3,1,Mesenchymal,0.4298642533936652,0.2459016393442623,0.3128430296377607,0.7170170597732766,0.35917142915076145,1159
B1_pca_controlled,3,2,Myeloid,0.3029259896729776,0.15898825654923215,0.2085308056872038,0.6659350672931258,0.2583311011816795,1107
B1_pca_controlled,3,3,Neutrophil,0.15349369988545247,0.40606060606060607,0.2227763923524522,0.7795815295815296,0.1540108015545173,330
B1_pca_controlled,3,4,Plasma cell,0.14427860696517414,0.38926174496644295,0.2105263157894737,0.8352172646278568,0.15127107748128724,149
B1_pca_controlled,3,5,T and B,0.47233047544816836,0.48019017432646594,0.4762278978388998,0.8314356789639709,0.4753101510123482,1262
B1_pca_controlled,3,6,Tumor,0.8218390804597702,0.8815068493150685,0.8506278916060807,0.9704686840033164,0.920765356353308,1460
B1_pca_controlled,4,0,Endothelial,0.44430051813471505,0.5918166132610303,0.5075573406616637,0.8354407532892961,0.5143495679044324,4057
B1_pca_controlled,4,1,Mesenchymal,0.45486547648981646,0.33952702702702703,0.38882321332616865,0.7761421368811448,0.434254012279193,5328
B1_pca_controlled,4,2,Myeloid,0.33050127442650806,0.25369565217391304,0.28704956339933585,0.6807422618929647,0.28156462682927474,4600
B1_pca_controlled,4,3,Neutrophil,0.35,0.4256198347107438,0.38412360149174213,0.7857206738657775,0.3454499161937541,3388
B1_pca_controlled,4,4,Plasma cell,0.4959443800695249,0.7243713733075435,0.5887786184533752,0.8862612081680674,0.6408532644800473,4136
B1_pca_controlled,4,5,T and B,0.4550350026925148,0.23024523160762944,0.30577166636511666,0.7842589476772045,0.3614203612586387,3670
B1_pca_controlled,4,6,Tumor,0.7411207576953434,0.7930743243243243,0.7662178702570379,0.9571544766498896,0.8494331275547725,3552
B2_raw,0,0,Endothelial,0.4248841826604897,0.5372384937238494,0.47450110864745004,0.8235585697044498,0.4939181011451303,2390
B2_raw,0,1,Mesenchymal,0.4050925925925926,0.20771513353115728,0.2746174970576697,0.6995774010783663,0.32857218332201654,3370
B2_raw,0,2,Myeloid,0.35175879396984927,0.16955995155429957,0.2288204848815037,0.691512617362938,0.26739412574440274,2477
B2_raw,0,3,Neutrophil,0.18485523385300667,0.2525354969574036,0.21345906558079725,0.6726753192063658,0.1400904945916775,986
B2_raw,0,4,Plasma cell,0.30493506493506495,0.43066764490095377,0.3570559610705596,0.7861009900577888,0.3280223949826901,1363
B2_raw,0,5,T and B,0.60456014973626,0.6188817279219648,0.6116371148218281,0.8307553762027913,0.6529541884291609,5741
B2_raw,0,6,Tumor,0.6354191833776275,0.9053356282271945,0.7467348097671778,0.9648419505529577,0.8329296126115029,2905
B2_raw,1,0,Endothelial,0.5453190220632081,0.6832274934628315,0.6065329132813795,0.8758935654360358,0.665252269698275,2677
B2_raw,1,1,Mesenchymal,0.4485981308411215,0.4495677233429395,0.4490824037423534,0.7108949078059308,0.4600099838049824,4164
B2_raw,1,2,Myeloid,0.25112107623318386,0.2465972778222578,0.248838618460917,0.6375494074653403,0.2278994933481527,2498
B2_raw,1,3,Neutrophil,0.04602510460251046,0.20853080568720378,0.07540702656383891,0.6714620181774074,0.05262452629529808,211
B2_raw,1,4,Plasma cell,0.4164563351842504,0.49758745476477684,0.4534212695795548,0.8226566287145605,0.4395649657504754,1658
B2_raw,1,5,T and B,0.5728011825572801,0.35171318357159065,0.43582173485168,0.7637467746997234,0.5291650176216136,4407
B2_raw,1,6,Tumor,0.7131242740998839,0.7065592635212888,0.7098265895953757,0.9426633828158653,0.7581658404207764,869
B2_raw,2,0,Endothelial,0.4812001519179643,0.4268867924528302,0.4524192108552044,0.826730582137676,0.46043742590216186,2968
B2_raw,2,1,Mesenchymal,0.29701492537313434,0.2682844624199528,0.28191960332920135,0.7353502984985477,0.26050401628738934,2967
B2_raw,2,2,Myeloid,0.3254325259515571,0.3541039156626506,0.3391633609808871,0.6319807614290385,0.315782960368321,5312
B2_raw,2,3,Neutrophil,0.1744617668893838,0.1919934640522876,0.18280824581874758,0.7470696113377793,0.1507368173207229,1224
B2_raw,2,4,Plasma cell,0.22997237569060774,0.27007299270072993,0.24841477060798206,0.752394458933247,0.18827709556334918,1233
B2_raw,2,5,T and B,0.5089790897908979,0.34843381609969687,0.4136758972308307,0.7323897126113856,0.4717264833987647,5938
B2_raw,2,6,Tumor,0.598989898989899,0.7920244228200725,0.6821132199490593,0.9068884113205078,0.7410078169250266,5241
B2_raw,3,0,Endothelial,0.6017282010997643,0.6142742582197274,0.6079365079365079,0.8691555911249372,0.6592699618549109,1247
B2_raw,3,1,Mesenchymal,0.4092140921409214,0.26056945642795515,0.31839746968898264,0.7391455280126805,0.38459070439151355,1159
B2_raw,3,2,Myeloid,0.32737030411449014,0.16531165311653118,0.21968787515006002,0.6656424919876093,0.2624992725677434,1107
B2_raw,3,3,Neutrophil,0.14301191765980498,0.4,0.21069433359936157,0.7700866750208855,0.14313798925745377,330
B2_raw,3,4,Plasma cell,0.14646464646464646,0.38926174496644295,0.2128440366972477,0.8435244866768556,0.16438332448193657,149
B2_raw,3,5,T and B,0.4511063526052819,0.5007923930269413,0.4746526473901615,0.8199884193183441,0.4678261891539601,1262
B2_raw,3,6,Tumor,0.8469101123595506,0.826027397260274,0.8363384188626907,0.9678495445088151,0.9115730570609683,1460
B2_raw,4,0,Endothelial,0.4620557156580211,0.5928025634705447,0.5193262794212912,0.8413848404740832,0.5429436952127766,4057
B2_raw,4,1,Mesenchymal,0.4407391673746814,0.3894519519519519,0.413511359107214,0.7726969775184747,0.4275147783278007,5328
B2_raw,4,2,Myeloid,0.3156991707177581,0.24,0.2726935902185995,0.677331990421846,0.2809442253927234,4600
B2_raw,4,3,Neutrophil,0.34574702512119876,0.46310507674144036,0.39591218773656317,0.7828505420390215,0.34730035101637935,3388
B2_raw,4,4,Plasma cell,0.5021834061135371,0.750725338491296,0.6018025002422716,0.893852307772766,0.6589504491143465,4136
B2_raw,4,5,T and B,0.44229217110573044,0.14931880108991827,0.22326339376655124,0.7526176782601406,0.3212785632282591,3670
B2_raw,4,6,Tumor,0.792621243677477,0.75,0.7707218284391727,0.9611040859607372,0.8448952498825424,3552
B2_pca_controlled,0,0,Endothelial,0.4145480225988701,0.49121338912133894,0.4496361547299885,0.8058682244379092,0.4536250626503156,2390
B2_pca_controlled,0,1,Mesenchymal,0.346252129471891,0.24124629080118695,0.2843651626442812,0.6728942731953304,0.29387079977042396,3370
B2_pca_controlled,0,2,Myeloid,0.32821075740944017,0.12071053693984658,0.17650531286894924,0.6648034372207599,0.23838732178150496,2477
B2_pca_controlled,0,3,Neutrophil,0.1594643944004869,0.2657200811359026,0.19931532902244198,0.6697667376150019,0.1311707855411029,986
B2_pca_controlled,0,4,Plasma cell,0.3076441102756892,0.3602347762289068,0.33186887461980397,0.7681829038079243,0.27901560509730444,1363
B2_pca_controlled,0,5,T and B,0.6035545883206384,0.5796899494861523,0.5913816081741449,0.8184802758245961,0.6315215196186656,5741
B2_pca_controlled,0,6,Tumor,0.6007292616226071,0.9074010327022375,0.7228849581790758,0.9597125950098813,0.8164618933912863,2905
B2_pca_controlled,1,0,Endothelial,0.4917603975935129,0.7022786701531565,0.5784615384615384,0.8647417643608637,0.6423519148486212,2677
B2_pca_controlled,1,1,Mesenchymal,0.44093659563272825,0.4024975984630163,0.42084118016321403,0.6881819136974936,0.4211719846286619,4164
B2_pca_controlled,1,2,Myeloid,0.2634094530005311,0.19855884707766214,0.226432321387811,0.634723136724738,0.22655522572549588,2498
B2_pca_controlled,1,3,Neutrophil,0.042743538767395624,0.2037914691943128,0.07066557107641742,0.6466367835769016,0.05112097444631314,211
B2_pca_controlled,1,4,Plasma cell,0.39076630176106614,0.4951749095295537,0.4368183027400904,0.8174391091059183,0.40647693028260595,1658
B2_pca_controlled,1,5,T and B,0.5619515619515619,0.3632856818697527,0.4412899669239251,0.756873803050951,0.5148878539704764,4407
B2_pca_controlled,1,6,Tumor,0.6297747306562194,0.7399309551208285,0.6804232804232805,0.9420069442832366,0.7467724365321968,869
B2_pca_controlled,2,0,Endothelial,0.4545755968169761,0.46192722371967654,0.4582219251336898,0.8221283469026679,0.4443680917458497,2968
B2_pca_controlled,2,1,Mesenchymal,0.28940455341506127,0.2227839568587799,0.25176156922490955,0.7317970295997347,0.2508117168188466,2967
B2_pca_controlled,2,2,Myeloid,0.3051605038602194,0.28275602409638556,0.293531366034786,0.6161391131948979,0.29381190906031823,5312
B2_pca_controlled,2,3,Neutrophil,0.15183571873055382,0.19934640522875818,0.17237725185446837,0.7383265484786979,0.13501089840077968,1224
B2_pca_controlled,2,4,Plasma cell,0.23897581792318634,0.2725060827250608,0.2546419098143236,0.763649497864402,0.19491253347813514,1233
B2_pca_controlled,2,5,T and B,0.5071504237288136,0.322499157965645,0.39427630224418364,0.7125335158118895,0.4587369430303439,5938
B2_pca_controlled,2,6,Tumor,0.5466209349593496,0.8210265216561725,0.6562952794936323,0.8981043691037324,0.7102346493906987,5241
B2_pca_controlled,3,0,Endothelial,0.5968253968253968,0.603047313552526,0.5999202233745513,0.8653672417240192,0.6501446234292776,1247
B2_pca_controlled,3,1,Mesenchymal,0.39705882352941174,0.23295944779982744,0.2936378466557912,0.7104639540744411,0.3425387908707321,1159
B2_pca_controlled,3,2,Myeloid,0.29691211401425177,0.11291779584462511,0.16361256544502617,0.6577780806641071,0.24594167808132816,1107
B2_pca_controlled,3,3,Neutrophil,0.1384479717813051,0.47575757575757577,0.21448087431693985,0.7601423065238855,0.13881598117827576,330
B2_pca_controlled,3,4,Plasma cell,0.12037037037037036,0.348993288590604,0.17900172117039587,0.8255401585589637,0.12185946233282555,149
B2_pca_controlled,3,5,T and B,0.44417670682730925,0.4381933438985737,0.44116473873155165,0.808910177628588,0.4352530086224347,1262
B2_pca_controlled,3,6,Tumor,0.8073929961089494,0.8527397260273972,0.8294470353097934,0.9659228976226854,0.910761123600445,1460
B2_pca_controlled,4,0,Endothelial,0.41576506955177744,0.5967463643086024,0.49008097165991904,0.8259542042231187,0.49265931125137696,4057
B2_pca_controlled,4,1,Mesenchymal,0.42479937872120116,0.3079954954954955,0.3570884560983571,0.7547131078649474,0.3928753024800936,5328
B2_pca_controlled,4,2,Myeloid,0.3106858054226475,0.2117391304347826,0.2518422753716871,0.663576803606402,0.26176108694266176,4600
B2_pca_controlled,4,3,Neutrophil,0.3376679670567837,0.45985832349468714,0.3894026493376656,0.7768860641677414,0.33713171283535487,3388
B2_pca_controlled,4,4,Plasma cell,0.46702786377708977,0.7294487427466151,0.5694601736504341,0.8801458924715791,0.6202769721513642,4136
B2_pca_controlled,4,5,T and B,0.4126534466477809,0.11907356948228882,0.18481708606470712,0.7316659775216591,0.2966322759501658,3670
B2_pca_controlled,4,6,Tumor,0.719883505427588,0.7654842342342343,0.7419838995770228,0.952311740729172,0.8166264675553556,3552
B3_raw,0,0,Endothelial,0.4267326732673267,0.5410041841004184,0.4771217712177121,0.8307393624923545,0.5031423278106293,2390
B3_raw,0,1,Mesenchymal,0.41935483870967744,0.2198813056379822,0.2884952306793848,0.7064823007939023,0.3409968440363408,3370
