candidate,n_folds,accuracy,accuracy_sd,balanced_accuracy,balanced_accuracy_sd,macro_f1,macro_f1_sd,macro_auprc,macro_auprc_sd,macro_auroc,macro_auroc_sd,weighted_f1,weighted_f1_sd,mcc,mcc_sd,lowest_three_f1,lowest_three_f1_sd
FOV12,5,0.46575528371286473,0.027565743684002286,0.44526679480499204,0.03440037237528514,0.4204130296841945,0.033032355411811286,0.44034371678502937,0.041532277893167165,0.7938975988569202,0.02006404017766248,0.4588261348636153,0.025096763569496458,0.362246184532178,0.03665982733742425,0.2590794310964825,0.03179311010383771
FOV16,5,0.45884460811902306,0.026050388986510898,0.43427699495262384,0.0354081556618886,0.4088059309783388,0.02828244018674324,0.4302744994769411,0.03959574853360236,0.788244394389286,0.021203271359536636,0.4451624220859232,0.02389826600546805,0.35229765505414934,0.03808257457344584,0.2427564539351287,0.03218202579388782
FOV20,5,0.4372121785834485,0.025337230843370282,0.406233916989269,0.038468637211908026,0.3793585161275208,0.025539045622844442,0.3974682086530413,0.03764849316953696,0.7674367321166164,0.021951451625026965,0.4185251132332041,0.02793561047268964,0.3259369530730449,0.03822616560532005,0.21858122940656638,0.02371068629469152
FOV24,5,0.41785009799239275,0.024872456108309703,0.3823043736206848,0.03980808320222938,0.35198205927102305,0.02451244113561891,0.37354136026556206,0.03896743907623017,0.753834871104877,0.024334414349297957,0.3931989019855289,0.026534635571691455,0.30273125023033703,0.037472523608904594,0.18954044788217797,0.024838503136302863
FOV32,5,0.3971635779787256,0.02717659286444498,0.35308849799568465,0.036211460884733655,0.32307977567291907,0.022497304395256844,0.34328455986769435,0.03635275818732515,0.73424738134008,0.028964143390073808,0.36687710350092545,0.029364358817919253,0.2747084379172341,0.03577851826755824,0.16624772528998907,0.011816411085287082
