accuracy,balanced_accuracy,macro_f1,macro_auprc,macro_auroc,weighted_f1,mcc,lowest_three_f1,candidate,fold,n_train,n_val
0.48850873544093176,0.43452229945690607,0.4088321976435987,0.43542826982122057,0.7843190417544987,0.46542685029795666,0.38174503423854755,0.23888086587368132,HIERARCHICAL,0,76812,19232
0.4423076923076923,0.4430086099617318,0.39825382024035044,0.4529093649076481,0.7825698493583406,0.421334560962008,0.32229958641019446,0.21536664649576373,HIERARCHICAL,1,79560,16484
0.4236225535506169,0.3783641285974995,0.36194715215222456,0.38110063883497275,0.7707471194146044,0.40048454151423557,0.3094729765856066,0.24004227717245485,HIERARCHICAL,2,71161,24883
0.4976169198689306,0.44370762145864856,0.41248073083325215,0.43571870420144393,0.8182043365844837,0.4847602522072055,0.3988175135779312,0.21454249537917916,HIERARCHICAL,3,89330,6714
0.47227733110577425,0.4729638986217413,0.451043088885834,0.4930872011785144,0.8133973585133971,0.447227862854744,0.3855077338614846,0.28007891015988656,HIERARCHICAL,4,67313,28731
