candidate,fold,comparison,auroc,auprc,f1,balanced_accuracy,sensitivity,precision,specificity,n_val
B0_raw,0,neutrophil_vs_myeloid,0.7038727899105851,0.49001278337899484,0.5141874462596733,0.6534674788991788,0.6064908722109533,0.4462686567164179,0.7004440855874041,3463
B0_raw,0,neutrophil_vs_tb,0.7473868614531326,0.3566821350908004,0.3899697362732382,0.6524084968694275,0.45740365111561865,0.3398643556895252,0.8474133426232364,6727
B0_raw,1,neutrophil_vs_myeloid,0.6721946277401069,0.16917550888016775,0.23118865866957472,0.6310887572617335,0.5023696682464455,0.1501416430594901,0.7598078462770216,2709
B0_raw,1,neutrophil_vs_tb,0.6562674418229508,0.11196410089697137,0.1419624217118998,0.6141817681263221,0.4834123222748815,0.08319738988580751,0.7449512139777626,4618
B0_raw,2,neutrophil_vs_myeloid,0.6974127361160327,0.3530401395801326,0.35121107266435986,0.6016553960941806,0.33169934640522875,0.37316176470588236,0.8716114457831325,6536
B0_raw,2,neutrophil_vs_tb,0.680486417930819,0.30734789941272944,0.36124334920190426,0.6201661449355762,0.5269607843137255,0.2748189177673626,0.7133715055574268,7162
B0_raw,3,neutrophil_vs_myeloid,0.6733650871862253,0.3583597661656861,0.4236037934668072,0.6157468998932414,0.6090909090909091,0.3247172859450727,0.6224028906955736,1437
B0_raw,3,neutrophil_vs_tb,0.6914325505450704,0.35633115222301964,0.42937853107344637,0.6432670604619892,0.5757575757575758,0.34234234234234234,0.7107765451664025,1592
B0_raw,4,neutrophil_vs_myeloid,0.6986978979518506,0.619217758670197,0.5982245131729668,0.6444896309224373,0.6165879574970484,0.5809232480533927,0.6723913043478261,7988
B0_raw,4,neutrophil_vs_tb,0.7057967051526626,0.6693117247960416,0.6491253022329684,0.6513545161798815,0.6735537190082644,0.6264068075761735,0.6291553133514987,7058
B0_pca_controlled,0,neutrophil_vs_myeloid,0.6381951274238205,0.43499222366163715,0.4541176470588235,0.5947813187614082,0.5872210953346856,0.3702046035805627,0.6023415421881309,3463
B0_pca_controlled,0,neutrophil_vs_tb,0.7333862014554573,0.3355256873876226,0.3700111898545319,0.6470969818532437,0.5030425963488844,0.2926253687315634,0.7911513673576032,6727
B0_pca_controlled,1,neutrophil_vs_myeloid,0.6213008321349022,0.15685027870076643,0.1840628507295174,0.5746170396032466,0.3886255924170616,0.12058823529411765,0.7606084867894315,2709
B0_pca_controlled,1,neutrophil_vs_tb,0.6343892794423348,0.09896890527272151,0.12220916568742655,0.589082211948462,0.4928909952606635,0.06975184439973173,0.6852734286362605,4618
B0_pca_controlled,2,neutrophil_vs_myeloid,0.6645858864379085,0.3187928366185101,0.33373835560955856,0.5898932740766989,0.3366013071895425,0.3309236947791165,0.8431852409638554,6536
B0_pca_controlled,2,neutrophil_vs_tb,0.6725351783241647,0.28504238362843515,0.35060532687651336,0.6120197377255606,0.5915032679738562,0.24913971094287682,0.632536207477265,7162
B0_pca_controlled,3,neutrophil_vs_myeloid,0.6469053680435795,0.3386849622715418,0.42545454545454536,0.6124497002545783,0.7090909090909091,0.3038961038961039,0.5158084914182475,1437
B0_pca_controlled,3,neutrophil_vs_tb,0.665600537866782,0.34488018374367585,0.41352657004830917,0.6297099361283196,0.6484848484848484,0.30354609929078014,0.6109350237717908,1592
B0_pca_controlled,4,neutrophil_vs_myeloid,0.6709684115291823,0.5922887413142467,0.5632268511703223,0.6201460397310199,0.5646399055489965,0.5618208516886931,0.6756521739130434,7988
B0_pca_controlled,4,neutrophil_vs_tb,0.6893613136925002,0.6599984145032156,0.6566383257030739,0.6324141303333772,0.7408500590318772,0.5896171012450082,0.5239782016348774,7058
B1_raw,0,neutrophil_vs_myeloid,0.7146821754052086,0.5070000207518419,0.5166516651665167,0.6574456603183364,0.5821501014198783,0.46440129449838186,0.7327412192167945,3463
B1_raw,0,neutrophil_vs_tb,0.7440019001431996,0.3651054794421497,0.3979763912310287,0.6597480561337209,0.4787018255578093,0.34054834054834054,0.8407942867096325,6727
B1_raw,1,neutrophil_vs_myeloid,0.6610729341767253,0.18877837664731947,0.22193548387096773,0.6081149279613264,0.4075829383886256,0.1524822695035461,0.8086469175340272,2709
B1_raw,1,neutrophil_vs_tb,0.677661669231522,0.10711002770468064,0.14252153484729838,0.6050203413999916,0.4312796208530806,0.08536585365853659,0.7787610619469026,4618
B1_raw,2,neutrophil_vs_myeloid,0.7112758632569495,0.3684900881141938,0.4069364161849712,0.6363376299314907,0.43137254901960786,0.3851203501094092,0.8413027108433735,6536
B1_raw,2,neutrophil_vs_tb,0.6864561250569612,0.3013027457784219,0.3699685983442763,0.6273700790521666,0.5294117647058824,0.2843352347520842,0.7253283933984507,7162
B1_raw,3,neutrophil_vs_myeloid,0.664350825326435,0.3547142613314348,0.4130663856691254,0.6059127864005913,0.593939393939394,0.3166397415185784,0.6178861788617886,1437
B1_raw,3,neutrophil_vs_tb,0.7124381693319887,0.39026808473606556,0.45764576457645767,0.6681626086538923,0.6303030303030303,0.3592400690846287,0.7060221870047544,1592
B1_raw,4,neutrophil_vs_myeloid,0.6940129485139367,0.6162967278930853,0.5921995985087468,0.6394259791591808,0.609504132231405,0.5758505298382599,0.6693478260869565,7988
B1_raw,4,neutrophil_vs_tb,0.6987476234441804,0.6582302936924791,0.6485431479157954,0.6444965240357858,0.6865407319952774,0.6145310435931308,0.6024523160762942,7058
B1_pca_controlled,0,neutrophil_vs_myeloid,0.6629879270628525,0.464489670476093,0.47660311958405543,0.623070995552593,0.5578093306288032,0.41603630862329805,0.6883326604763828,3463
B1_pca_controlled,0,neutrophil_vs_tb,0.7587613101448497,0.3862789830918195,0.40985626283367554,0.6703043974288356,0.5060851926977687,0.3443754313319531,0.8345236021599025,6727
B1_pca_controlled,1,neutrophil_vs_myeloid,0.6649575584638328,0.16719479273312743,0.21914648212226065,0.6128286515468299,0.45023696682464454,0.1448170731707317,0.7754203362690152,2709
B1_pca_controlled,1,neutrophil_vs_tb,0.677661669231522,0.12585156236012832,0.14304635761589404,0.6207982346052219,0.5118483412322274,0.08314087759815242,0.7297481279782164,4618
B1_pca_controlled,2,neutrophil_vs_myeloid,0.7072933277226553,0.35316196623766405,0.3972232934824527,0.6299917808488857,0.4207516339869281,0.3761869978086194,0.8392319277108434,6536
B1_pca_controlled,2,neutrophil_vs_tb,0.6986101755173832,0.3033006434786934,0.37697121401752187,0.6376755063763464,0.6151960784313726,0.27174305304944063,0.6601549343213203,7162
B1_pca_controlled,3,neutrophil_vs_myeloid,0.6576797788179902,0.3453551304229212,0.4167441860465116,0.6040732528537407,0.6787878787878788,0.3006711409395973,0.5293586269196026,1437
B1_pca_controlled,3,neutrophil_vs_tb,0.7064664073380397,0.38984656361237713,0.4363636363636364,0.6513614752917447,0.6545454545454545,0.32727272727272727,0.6481774960380349,1592
B1_pca_controlled,4,neutrophil_vs_myeloid,0.6937946909809558,0.614246167430304,0.5956830363610026,0.6448368923566552,0.6068476977567887,0.5849217638691323,0.6828260869565217,7988
B1_pca_controlled,4,neutrophil_vs_tb,0.7104923129879781,0.6734021034530482,0.6642316017316018,0.6512727240557312,0.724616292798111,0.6131368631368631,0.5779291553133515,7058
B2_raw,0,neutrophil_vs_myeloid,0.6725001862981212,0.46690249725843147,0.4907764907764908,0.6340253250799853,0.5801217038539553,0.42527881040892196,0.6879289463060153,3463
B2_raw,0,neutrophil_vs_tb,0.7510593351336053,0.3863144111947189,0.4179364388332608,0.67103355706595,0.486815415821501,0.36613272311212813,0.8552516983103989,6727
B2_raw,1,neutrophil_vs_myeloid,0.6490064089186041,0.15922518648617973,0.20451127819548873,0.5838756313107358,0.3222748815165877,0.14977973568281938,0.8454763811048839,2709
B2_raw,1,neutrophil_vs_tb,0.6745558821220442,0.1203392190426359,0.15412844036697249,0.608854719495159,0.3981042654028436,0.09556313993174062,0.8196051735874744,4618
B2_raw,2,neutrophil_vs_myeloid,0.6976065259813765,0.34719972147994765,0.3378995433789954,0.5950443932593118,0.3022875816993464,0.3830227743271222,0.8878012048192772,6536
B2_raw,2,neutrophil_vs_tb,0.6923130105865182,0.3179768513899121,0.3678006062647356,0.6220792965215726,0.44607843137254904,0.31289398280802294,0.7980801616705961,7162
B2_raw,3,neutrophil_vs_myeloid,0.6753059045741973,0.3624543645131263,0.4248159831756046,0.6168103802250143,0.6121212121212121,0.3252818035426731,0.6214995483288166,1437
B2_raw,3,neutrophil_vs_tb,0.7112207654996878,0.4040174938874016,0.4379746835443038,0.6484128127551265,0.5242424242424243,0.3760869565217391,0.7725832012678289,1592
B2_raw,4,neutrophil_vs_myeloid,0.6846152661567682,0.6083727040275231,0.5957803548973034,0.6367051229403008,0.6292798110979929,0.5656672857521889,0.6441304347826087,7988
B2_raw,4,neutrophil_vs_tb,0.7097528864496911,0.6734920649578646,0.6639555374813609,0.6516134039356729,0.7228453364817001,0.6139383304086237,0.5803814713896458,7058
B2_pca_controlled,0,neutrophil_vs_myeloid,0.6322393197948509,0.4241969977528181,0.4572137246796197,0.6027917285271966,0.5608519269776876,0.3859036985345429,0.6447315300767057,3463
B2_pca_controlled,0,neutrophil_vs_tb,0.7372182864580702,0.346886201979781,0.38895859473023836,0.6539339465281755,0.4716024340770791,0.3309608540925267,0.836265458979272,6727
B2_pca_controlled,1,neutrophil_vs_myeloid,0.6330486189899787,0.16511698180097062,0.19710144927536233,0.5788716281081737,0.3222748815165877,0.1419624217118998,0.8354683746997598,2709
B2_pca_controlled,1,neutrophil_vs_tb,0.6683658161240681,0.13603468613819475,0.14856230031948883,0.6128229862659256,0.44075829383886256,0.0893371757925072,0.7848876786929885,4618
B2_pca_controlled,2,neutrophil_vs_myeloid,0.6719149883849124,0.3212738163210137,0.30370014416146085,0.5781625275612253,0.2581699346405229,0.3687281213535589,0.8981551204819277,6536
B2_pca_controlled,2,neutrophil_vs_tb,0.7006197758097288,0.30773667785402076,0.3654791154791155,0.6220552187418136,0.4861111111111111,0.29281496062992124,0.757999326372516,7162
B2_pca_controlled,3,neutrophil_vs_myeloid,0.6619501245517505,0.36889585172621636,0.42161204605845876,0.6072185267307219,0.7212121212121212,0.2978723404255319,0.4932249322493225,1437
B2_pca_controlled,3,neutrophil_vs_tb,0.7081784565144311,0.4029186703645885,0.45,0.6632473706958651,0.6545454545454545,0.34285714285714286,0.6719492868462758,1592
B2_pca_controlled,4,neutrophil_vs_myeloid,0.6807020622657974,0.5950184137847249,0.6001083717149824,0.633519454853447,0.6537780401416765,0.5545818728092138,0.6132608695652174,7988
B2_pca_controlled,4,neutrophil_vs_tb,0.7159594771094647,0.678685339817703,0.680624286258089,0.64907849148622,0.7916174734356553,0.5969285555308257,0.5065395095367847,7058
B3_raw,0,neutrophil_vs_myeloid,0.7070171336949019,0.48883195030203236,0.5225778167470408,0.661133134779116,0.6044624746450304,0.46023166023166023,0.7178037949132015,3463
