candidate,fold,class_id,class_name,precision,recall,f1,auroc,auprc,support
FOV12,0,0,Endothelial,0.44926993635342566,0.502092050209205,0.4742145820983995,0.8238184052719367,0.4941212919671497,2390
FOV12,0,1,Mesenchymal,0.4164904862579281,0.2338278931750742,0.2995058912960851,0.7107663201941672,0.3438685395048672,3370
FOV12,0,2,Myeloid,0.34408602150537637,0.19378280177634236,0.2479338842975207,0.6970223098161095,0.2816396178992826,2477
FOV12,0,3,Neutrophil,0.1702571230020848,0.2484787018255578,0.2020618556701031,0.6825531684512697,0.14251240344183919,986
FOV12,0,4,Plasma cell,0.3268173488087966,0.39251650770359503,0.35666666666666663,0.785221782215699,0.3210294406396572,1363
FOV12,0,5,T and B,0.5909539473684211,0.6258491551994426,0.607901192792488,0.8275875944107763,0.644893059674907,5741
FOV12,0,6,Tumor,0.6406022340942205,0.9080895008605852,0.7512459063078455,0.9670235685543318,0.8376327361035386,2905
FOV12,1,0,Endothelial,0.5271059216013344,0.7082555098991409,0.6043991074274785,0.879133613097729,0.6767111904888655,2677
FOV12,1,1,Mesenchymal,0.4469368065605403,0.44500480307396734,0.44596871239470515,0.7156139279788416,0.4697577261246908,4164
FOV12,1,2,Myeloid,0.2850898494414764,0.23498799039231386,0.2576256308975203,0.6553537267108124,0.24508308009203553,2498
FOV12,1,3,Neutrophil,0.04274937133277452,0.24170616113744076,0.07264957264957266,0.6802842378690839,0.05284982360606712,211
FOV12,1,4,Plasma cell,0.41641938674579626,0.5078407720144753,0.45760869565217394,0.8292097864785188,0.4428078919232264,1658
FOV12,1,5,T and B,0.5840846726773814,0.33809847969140006,0.4282839896521989,0.769867952102742,0.5354116323080428,4407
FOV12,1,6,Tumor,0.6997816593886463,0.7376294591484465,0.7182072829131654,0.9562374557231013,0.7809751262913294,869
FOV12,2,0,Endothelial,0.4921216562843532,0.4524932614555256,0.47147621555204494,0.8402284263569182,0.4796390362439844,2968
FOV12,2,1,Mesenchymal,0.290356764394207,0.2770475227502528,0.2835460503621939,0.74413268223378,0.26568662429273565,2967
FOV12,2,2,Myeloid,0.33672224481496543,0.3117469879518072,0.32375366568914954,0.6416882721730517,0.32906637003712624,5312
FOV12,2,3,Neutrophil,0.14186141861418614,0.2826797385620915,0.18891618891618894,0.7456074558259277,0.14775492616101513,1224
FOV12,2,4,Plasma cell,0.2737611697806661,0.2733171127331711,0.273538961038961,0.7816369946279978,0.23208054240648593,1233
FOV12,2,5,T and B,0.529297954671089,0.322499157965645,0.4007953118459606,0.7342621178944101,0.47390011908705243,5938
FOV12,2,6,Tumor,0.5937895180553604,0.806334668956306,0.6839294384204563,0.9085954119669387,0.7455405957483886,5241
FOV12,3,0,Endothelial,0.5945121951219512,0.6255012028869287,0.6096131301289566,0.8735395532779678,0.6633878489160884,1247
FOV12,3,1,Mesenchymal,0.4113372093023256,0.2441760138050043,0.3064428803465078,0.7383570367390491,0.3749253764189058,1159
FOV12,3,2,Myeloid,0.315712187958884,0.1942186088527552,0.24049217002237133,0.6773861844200749,0.26883260379236446,1107
FOV12,3,3,Neutrophil,0.1379657603222558,0.41515151515151516,0.20710506424792138,0.7778162261714893,0.1442011242432301,330
FOV12,3,4,Plasma cell,0.1744186046511628,0.40268456375838924,0.24340770791075053,0.8537280780220511,0.177606294790331,149
FOV12,3,5,T and B,0.45977011494252873,0.4437400950871632,0.4516129032258065,0.8157681852164924,0.45969821643022085,1262
FOV12,3,6,Tumor,0.8274695534506089,0.8376712328767123,0.8325391422736556,0.9682227761236057,0.9116099310163103,1460
FOV12,4,0,Endothelial,0.4640729709605361,0.6144934680798619,0.528794145720649,0.8442977021793818,0.5555854902242418,4057
FOV12,4,1,Mesenchymal,0.44739022369511183,0.40540540540540543,0.42536431666010244,0.7819003106105722,0.4418187775067396,5328
FOV12,4,2,Myeloid,0.32383966244725737,0.2669565217391304,0.29265967588179215,0.6834506038597294,0.292652185309825,4600
FOV12,4,3,Neutrophil,0.3729381443298969,0.42709563164108616,0.39818381948266374,0.7851186386298287,0.34802600516057747,3388
FOV12,4,4,Plasma cell,0.5197267292912041,0.7357350096711799,0.6091482334100691,0.8936907740994046,0.6619983533216538,4136
FOV12,4,5,T and B,0.40047961630695444,0.18201634877384196,0.25028100412139376,0.7557605600373235,0.3220917284807374,3670
FOV12,4,6,Tumor,0.7934652278177458,0.745213963963964,0.7685830429732868,0.9615341206510933,0.8466343778225167,3552
FOV16,0,0,Endothelial,0.41164658634538154,0.5146443514644351,0.45741911491260695,0.8126627046649166,0.4686649337036667,2390
FOV16,0,1,Mesenchymal,0.3758553274682307,0.2281899109792285,0.28397341211225996,0.6960445564058252,0.3173254866664299,3370
FOV16,0,2,Myeloid,0.364376130198915,0.1626968106580541,0.22495115824727885,0.6790334762295963,0.2627591980447437,2477
FOV16,0,3,Neutrophil,0.15901948460087995,0.2565922920892495,0.19635234769111368,0.6664282360144955,0.1271570803251741,986
FOV16,0,4,Plasma cell,0.35152838427947597,0.35436537050623623,0.3529411764705882,0.7884145998223723,0.32496889944361923,1363
FOV16,0,5,T and B,0.5869707909419101,0.6230621842884515,0.6044782425010562,0.820883614746306,0.643948104486503,5741
FOV16,0,6,Tumor,0.6320357054302008,0.8774526678141136,0.7347938887287403,0.9594390757651261,0.8076639538970908,2905
FOV16,1,0,Endothelial,0.5176692743458322,0.7168472170339932,0.6011904761904762,0.8817927564799533,0.6694415830595134,2677
FOV16,1,1,Mesenchymal,0.4043100039541321,0.49111431316042264,0.44350466276295814,0.6962005618660878,0.4397459098458921,4164
FOV16,1,2,Myeloid,0.2686230248306998,0.19055244195356286,0.22295081967213115,0.6547137466873255,0.23662240763980408,2498
FOV16,1,3,Neutrophil,0.046948356807511735,0.1895734597156398,0.07525870178739417,0.6396470413149102,0.05422212931188353,211
FOV16,1,4,Plasma cell,0.39140070921985815,0.5325693606755126,0.45120081757792535,0.8343139281772297,0.43309365232197966,1658
FOV16,1,5,T and B,0.5936661298980139,0.2509643748581802,0.35279106858054227,0.7614893909606084,0.525363309500677,4407
FOV16,1,6,Tumor,0.6577868852459017,0.7387802071346375,0.6959349593495935,0.9578078232439303,0.7457398159870652,869
FOV16,2,0,Endothelial,0.46799191374663074,0.46799191374663074,0.46799191374663074,0.842005861595862,0.4672880340722049,2968
FOV16,2,1,Mesenchymal,0.3085215605749487,0.20256150994270306,0.24455747711088507,0.7567064979481972,0.27154838515653057,2967
FOV16,2,2,Myeloid,0.33484408992023207,0.34770331325301207,0.3411525674178057,0.648263704311395,0.3282236120762261,5312
FOV16,2,3,Neutrophil,0.1485053037608486,0.25163398692810457,0.1867798665858096,0.7290359974385516,0.13221154778859123,1224
FOV16,2,4,Plasma cell,0.40298507462686567,0.24087591240875914,0.30152284263959395,0.788250387082504,0.2615264814310553,1233
FOV16,2,5,T and B,0.49389024661186404,0.37436847423374875,0.4259028642590287,0.7233461614122746,0.4658012662341454,5938
FOV16,2,6,Tumor,0.5654853620955316,0.7702728486929975,0.6521809369951534,0.893984671547042,0.6964806015140887,5241
FOV16,3,0,Endothelial,0.5903890160183066,0.6206896551724138,0.6051602814698984,0.8772367382101166,0.6532531547066776,1247
FOV16,3,1,Mesenchymal,0.3861671469740634,0.23123382226056946,0.2892606583917971,0.7298933172005726,0.35081797796875464,1159
FOV16,3,2,Myeloid,0.2908496732026144,0.16079494128274616,0.2070971495055265,0.6670020166107374,0.2602571611991825,1107
FOV16,3,3,Neutrophil,0.13694267515923567,0.39090909090909093,0.20283018867924527,0.7636183261183261,0.14364280292755946,330
FOV16,3,4,Plasma cell,0.19285714285714287,0.3624161073825503,0.2517482517482517,0.8552369950469493,0.2099749346649636,149
FOV16,3,5,T and B,0.44634146341463415,0.43502377179080826,0.4406099518459069,0.8113592272801794,0.45120262556731033,1262
FOV16,3,6,Tumor,0.7756838905775076,0.873972602739726,0.8219001610305958,0.9667237225649342,0.9199012948769304,1460
FOV16,4,0,Endothelial,0.47341115434500647,0.5398077397091446,0.5044339513992859,0.8336762704373435,0.520276372768439,4057
FOV16,4,1,Mesenchymal,0.4434800578631949,0.4027777777777778,0.4221500934395594,0.7782590828554488,0.43827060225923853,5328
FOV16,4,2,Myeloid,0.3615503875968992,0.2534782608695652,0.29801916932907346,0.6902296522784152,0.30206069051709805,4600
FOV16,4,3,Neutrophil,0.34671993271656854,0.4867178276269185,0.40496070726915523,0.7931700213565746,0.3506186583516409,3388
FOV16,4,4,Plasma cell,0.47504812675847774,0.7756286266924565,0.5892184773624759,0.8911903985768679,0.6263645580917891,4136
FOV16,4,5,T and B,0.4414141414141414,0.11907356948228882,0.18755364806866953,0.7392849186404791,0.31086887518884343,3670
FOV16,4,6,Tumor,0.7665160926030491,0.7643581081081081,0.7654355793628418,0.9612083227335522,0.8423013800976238,3552
FOV20,0,0,Endothelial,0.3453022142429683,0.48284518828451883,0.4026517794836009,0.7721036371017068,0.3895492655992556,2390
FOV20,0,1,Mesenchymal,0.3411297440423654,0.22937685459940652,0.27430801987224984,0.6655961731506947,0.28836850337435194,3370
FOV20,0,2,Myeloid,0.33111702127659576,0.1005248284214776,0.15422731495819142,0.649573401464768,0.22979755688169606,2477
FOV20,0,3,Neutrophil,0.15950334288443171,0.16937119675456389,0.16428922774225282,0.6546049493967835,0.1137101910064568,986
FOV20,0,4,Plasma cell,0.3027330063069376,0.31694790902421127,0.30967741935483867,0.7520212624305355,0.26710403339505917,1363
FOV20,0,5,T and B,0.5750933593115766,0.6169656854206584,0.5952941176470589,0.8033028166887365,0.6156977559278685,5741
FOV20,0,6,Tumor,0.5593300306676103,0.8161790017211704,0.6637737961926093,0.936299290732741,0.7203079695745992,2905
FOV20,1,0,Endothelial,0.48579401319127347,0.7153530070974972,0.5786372563831395,0.8721242891119286,0.6352217770354548,2677
FOV20,1,1,Mesenchymal,0.38304824139919275,0.478626320845341,0.42553645777730326,0.6730326694798958,0.415524929552403,4164
FOV20,1,2,Myeloid,0.2823529411764706,0.1633306645316253,0.20694902358610195,0.6409168089512365,0.23655067088725315,2498
FOV20,1,3,Neutrophil,0.05426356589147287,0.13270142180094788,0.07702888583218707,0.603946641472529,0.05307486843572244,211
FOV20,1,4,Plasma cell,0.355116079105761,0.49819059107358266,0.41465863453815255,0.8146850876683399,0.382542306877231,1658
FOV20,1,5,T and B,0.5990415335463258,0.25527569775357384,0.3579952267303102,0.7469966981966313,0.5080052261852966,4407
FOV20,1,6,Tumor,0.5528109028960818,0.7468354430379747,0.635340186000979,0.9498596662278127,0.6890472405430212,869
FOV20,2,0,Endothelial,0.4258356545961003,0.41206199460916443,0.41883561643835615,0.825306347791916,0.42009367768734907,2968
FOV20,2,1,Mesenchymal,0.27678978568171453,0.20458375463431075,0.23527131782945734,0.7462082912032356,0.24587743265621845,2967
FOV20,2,2,Myeloid,0.2989155338322896,0.36841114457831325,0.33004469179526097,0.6220757490259439,0.30601516453229305,5312
FOV20,2,3,Neutrophil,0.15339966832504145,0.1511437908496732,0.1522633744855967,0.7054802619020191,0.12567188008554217,1224
FOV20,2,4,Plasma cell,0.3631578947368421,0.22384428223844283,0.2769693928750628,0.7684134161166922,0.24672625724914976,1233
FOV20,2,5,T and B,0.49858996051889454,0.29774334792859547,0.3728384647827921,0.6985045167620617,0.4430492175222558,5938
FOV20,2,6,Tumor,0.5251965459466426,0.7775233734020225,0.6269230769230769,0.8831107884364238,0.6535021246540554,5241
FOV20,3,0,Endothelial,0.5730909090909091,0.6319165998396151,0.6010678871090771,0.8669060363493198,0.6461481507666685,1247
FOV20,3,1,Mesenchymal,0.35650887573964496,0.2079378774805867,0.26267029972752043,0.7019456389124676,0.313876672149872,1159
FOV20,3,2,Myeloid,0.3142857142857143,0.15898825654923215,0.21115776844631073,0.6541750222210623,0.24705042546026112,1107
FOV20,3,3,Neutrophil,0.12562313060817548,0.38181818181818183,0.1890472618154539,0.7338915470494418,0.11916230554173159,330
FOV20,3,4,Plasma cell,0.16806722689075632,0.2684563758389262,0.20671834625323,0.8265277018150963,0.1439317631321514,149
FOV20,3,5,T and B,0.4281150159744409,0.4247226624405705,0.42641209228321403,0.7981652729541088,0.43097610228987715,1262
FOV20,3,6,Tumor,0.7770186335403727,0.8568493150684932,0.8149837133550488,0.9611977306266328,0.900345356789047,1460
FOV20,4,0,Endothelial,0.4401510104374861,0.48853832881439485,0.4630841121495327,0.8089454042958284,0.47496898792387404,4057
FOV20,4,1,Mesenchymal,0.4330398517145505,0.3507882882882883,0.38759850684363334,0.7626824724031814,0.4161564958752789,5328
FOV20,4,2,Myeloid,0.3359840954274354,0.18369565217391304,0.23752635277582573,0.6614721817326801,0.2700988770674448,4600
FOV20,4,3,Neutrophil,0.32236591860022823,0.5002951593860685,0.392088827203331,0.7727805325573044,0.32276520870662406,3388
