candidate,fold,class_id,class_name,precision,recall,f1,auroc,auprc,support
HIERARCHICAL_SPECIALIST,0,0,Endothelial,0.42618011382658183,0.5326359832635983,0.4734982332155477,0.8237698739801224,0.502392294473913,2390
HIERARCHICAL_SPECIALIST,0,1,Mesenchymal,0.35138603696098564,0.40623145400593474,0.37682356179466003,0.7181821736213716,0.3507805559949925,3370
HIERARCHICAL_SPECIALIST,0,2,Myeloid,0.295863309352518,0.132821962050868,0.18333797715241015,0.6244647775349389,0.21789992517615114,2477
HIERARCHICAL_SPECIALIST,0,3,Neutrophil,0.2875816993464052,0.13387423935091278,0.18269896193771623,0.695313585639043,0.14431792949186362,986
HIERARCHICAL_SPECIALIST,0,4,Plasma cell,0.3319838056680162,0.18048422597212033,0.23384030418250953,0.7055579189328777,0.23022720171190741,1363
HIERARCHICAL_SPECIALIST,0,5,T and B,0.6280659429030961,0.5441560703710155,0.5831077928138124,0.8267938688240954,0.633712274415372,5741
HIERARCHICAL_SPECIALIST,0,6,Tumor,0.5457238791230495,0.9511187607573149,0.6935240963855421,0.9654075216421864,0.8283307863756275,2905
HIERARCHICAL_SPECIALIST,1,0,Endothelial,0.45069788383610987,0.7478520732162869,0.5624385447394297,0.873757630912668,0.6678046945396949,2677
HIERARCHICAL_SPECIALIST,1,1,Mesenchymal,0.3727490996398559,0.5965417867435159,0.4588104913188031,0.7083845511776887,0.4612654353709634,4164
HIERARCHICAL_SPECIALIST,1,2,Myeloid,0.2751677852348993,0.08206565252201761,0.12642614862781373,0.640224005316079,0.21786848545786025,2498
HIERARCHICAL_SPECIALIST,1,3,Neutrophil,0.07664233576642336,0.0995260663507109,0.08659793814432991,0.6602545489388261,0.04007786847735212,211
HIERARCHICAL_SPECIALIST,1,4,Plasma cell,0.4354066985645933,0.1646562123039807,0.2389496717724289,0.7744257390555536,0.33801996940948537,1658
HIERARCHICAL_SPECIALIST,1,5,T and B,0.5545302013422819,0.29997730882686635,0.3893388308054779,0.7531041034460465,0.5133654120161908,4407
HIERARCHICAL_SPECIALIST,1,6,Tumor,0.5304154302670623,0.8227848101265823,0.6450157870996842,0.957403090106552,0.7811684774821686,869
HIERARCHICAL_SPECIALIST,2,0,Endothelial,0.45676202860858256,0.47338274932614555,0.46492389146260754,0.8352555019915835,0.4779966045450069,2968
HIERARCHICAL_SPECIALIST,2,1,Mesenchymal,0.25346687211093993,0.44354566902595216,0.322588552518691,0.7446328531532567,0.2591080290549825,2967
HIERARCHICAL_SPECIALIST,2,2,Myeloid,0.3526230394808004,0.12274096385542169,0.18209747242005306,0.6171762842720327,0.29030811297684395,5312
HIERARCHICAL_SPECIALIST,2,3,Neutrophil,0.18586088939566706,0.13316993464052287,0.15516420752022847,0.7035204652045526,0.10360715504032207,1224
HIERARCHICAL_SPECIALIST,2,4,Plasma cell,0.1375921375921376,0.1362530413625304,0.136919315403423,0.736174544631513,0.14090028313816894,1233
HIERARCHICAL_SPECIALIST,2,5,T and B,0.5340501792114696,0.276018861569552,0.36393915843233043,0.7277530301014059,0.47370656207800776,5938
HIERARCHICAL_SPECIALIST,2,6,Tumor,0.4927596624648401,0.9024995229917955,0.637466307277628,0.9105301729813111,0.7473371822820236,5241
HIERARCHICAL_SPECIALIST,3,0,Endothelial,0.5874730021598272,0.6543704891740176,0.6191198786039452,0.8781722191426609,0.6713430544150645,1247
HIERARCHICAL_SPECIALIST,3,1,Mesenchymal,0.33503509891512445,0.45297670405522,0.38517975055025677,0.7373593269594432,0.37945873963165777,1159
HIERARCHICAL_SPECIALIST,3,2,Myeloid,0.35514018691588783,0.06865401987353206,0.11506434519303556,0.6936053445903938,0.26896018660712295,1107
HIERARCHICAL_SPECIALIST,3,3,Neutrophil,0.17424242424242425,0.20909090909090908,0.1900826446280992,0.7658250740487583,0.12917698792864754,330
HIERARCHICAL_SPECIALIST,3,4,Plasma cell,0.1196319018404908,0.26174496644295303,0.16421052631578947,0.8356435643564357,0.12399558063347299,149
HIERARCHICAL_SPECIALIST,3,5,T and B,0.4766791044776119,0.40491283676703643,0.43787489288774634,0.823294320233753,0.47108610771088355,1262
HIERARCHICAL_SPECIALIST,3,6,Tumor,0.7468571428571429,0.8952054794520548,0.8143302180685358,0.9672579534966184,0.9077161317007152,1460
HIERARCHICAL_SPECIALIST,4,0,Endothelial,0.41820813897378156,0.6408676361843727,0.5061319836480436,0.8464120067509258,0.5583270007702069,4057
HIERARCHICAL_SPECIALIST,4,1,Mesenchymal,0.35797084815792496,0.5853978978978979,0.44427035111459295,0.7730072159712591,0.43074488593201543,5328
HIERARCHICAL_SPECIALIST,4,2,Myeloid,0.36991643454038997,0.1443478260869565,0.2076622361219703,0.6598603095783342,0.2747805151646276,4600
HIERARCHICAL_SPECIALIST,4,3,Neutrophil,0.41563218390804596,0.2668240850059032,0.3250044939780694,0.7760531004581721,0.33821249663403785,3388
HIERARCHICAL_SPECIALIST,4,4,Plasma cell,0.6595985298275374,0.5640715667311412,0.6081063469307962,0.890019810288374,0.6623173289197037,4136
HIERARCHICAL_SPECIALIST,4,5,T and B,0.4135483870967742,0.17465940054495913,0.24559386973180075,0.7506718321192747,0.3165086486444713,3670
HIERARCHICAL_SPECIALIST,4,6,Tumor,0.6429173693086003,0.8586711711711712,0.7352941176470588,0.9619670009578265,0.8415077782101014,3552
