candidate,fold,accuracy,balanced_accuracy,macro_f1,macro_auprc,macro_auroc,weighted_f1,lowest_three_f1
F1_FINAL_BLOCK,0,0.5225145590682196,0.4754309699333441,0.4663264209581242,0.48046294857407573,0.811514718363412,0.5143430288454772,0.30478090447408485
F1_FINAL_BLOCK,1,0.4866537248240718,0.5038929490915608,0.46272819106471985,0.526139987036597,0.8267409654454388,0.49295768301543974,0.26146590726223373
F1_FINAL_BLOCK,2,0.44817747056223123,0.42951765246894763,0.4011696546978642,0.4240109274745415,0.796780472537155,0.44031199131679555,0.27693076843925046
F1_FINAL_BLOCK,3,0.5345546619005064,0.48567103232630465,0.4554025592723033,0.4862471327731277,0.8401995984487056,0.5297094584161592,0.2659582685943522
F1_FINAL_BLOCK,4,0.49020222059796037,0.501402468615309,0.4754522309987524,0.5297553785607311,0.8368654720493897,0.46880488421321787,0.3240260273022842
