candidate,n_folds,accuracy,accuracy_sd,balanced_accuracy,balanced_accuracy_sd,macro_f1,macro_f1_sd,macro_auprc,macro_auprc_sd,macro_auroc,macro_auroc_sd,weighted_f1,weighted_f1_sd,mcc,mcc_sd,lowest_three_f1,lowest_three_f1_sd
MUSK_FOV8,5,0.3766142170092152,0.034479865603175945,0.36369186044924506,0.03277466497137276,0.33766887323381856,0.038281104051699634,0.34883924384420567,0.037119580965620354,0.7400857940805692,0.024180965902522895,0.37859148921476515,0.027475735516156563,0.2640806365907996,0.04068202611312772,0.206994923411781,0.06080657582549578
MUSK_FOV12,5,0.37434191109646653,0.03670714862704487,0.35341553782819274,0.027982883297076912,0.32833102988282664,0.02941938872493263,0.33788380965183473,0.032223901510493515,0.7278899039046769,0.024350069806127025,0.3699798930461719,0.03025750793749597,0.25690817611497874,0.04128517142603529,0.19182813406365798,0.04055900979670726
MUSK_FOV16,5,0.3666721080494427,0.034832553683889045,0.3393410955722234,0.028703718545342316,0.3164750457324895,0.02503256100610111,0.3236528131357567,0.028422453086180657,0.7180904897878617,0.023809487012362678,0.3586349374453804,0.03157121002177225,0.2452218025466247,0.040553883312495494,0.17915725554988554,0.035915332255642196
MUSK_FOV24,5,0.35040291057839046,0.03388713962491353,0.3147958369833952,0.027836832057237908,0.29478290540322993,0.02295408811679946,0.3033369678189045,0.02468800955052575,0.7037312613306327,0.025624122947345777,0.33871203155681645,0.030844694778087767,0.22352883773991575,0.037453481116891806,0.16433718208340448,0.029798190025494484
MUSK_FOV56,5,0.32666171295747376,0.04290261213522295,0.27660492992481067,0.033183682683281326,0.2522883771370711,0.025825989370854365,0.26848903380752515,0.024982698579361015,0.6748732667863644,0.03201192947894565,0.29981320355495683,0.03841010334002505,0.18859372509577982,0.04715496848364435,0.11940200867078454,0.02625612771166724
