candidate,n_folds,accuracy,accuracy_sd,balanced_accuracy,balanced_accuracy_sd,macro_f1,macro_f1_sd,macro_auprc,macro_auprc_sd,macro_auroc,macro_auroc_sd,weighted_f1,weighted_f1_sd,mcc,mcc_sd,lowest_three_f1,lowest_three_f1_sd
MUSK_BEST_FOV_SINGLE_SCALE,5,0.36791088280081996,0.02982144258883636,0.35535454530288535,0.02727264828427558,0.3279467030045933,0.032686380764702656,0.3382289073234441,0.031251100106114614,0.7300436654298444,0.021707983122825455,0.36856894658038464,0.02566674252380825,0.25489931206592786,0.035451138940994956,0.195042699175761,0.053205012724358784
